CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
nsubj	1.51332	any	-2.01445	7744816	any	Icelandic_2.8	Icelandic
obj	-10.01862	any	2.45796	6926690	any	Kurmanji_2.8	Kurmanji
nsubj	-5.79383	any	-0.86929	6926690	any	Kurmanji_2.8	Kurmanji
obj	-9.99147	any	-1.59958	6789436	any	Kiche_2.8	Kiche
nsubj	-6.85913	any	1.35212	6789436	any	Kiche_2.8	Kiche
obj	10.01735	any	1.22839	8969349	any	Serbian_2.8	Serbian
nsubj	-5.28226	any	-1.08136	8969349	any	Serbian_2.8	Serbian
obj	-10.00094	any	0.42405	97842	any	North_Sami_2.8	North_Sami
nsubj	3.52705	any	-0.38284	97842	any	North_Sami_2.8	North_Sami
obj	-9.99839	any	-1.72463	3753129	any	Russian_2.8	Russian
nsubj	6.2084	any	0.69401	3753129	any	Russian_2.8	Russian
obj	9.9887	any	2.05661	536505	any	Basque_2.8	Basque
nsubj	6.16078	any	-2.15308	536505	any	Basque_2.8	Basque
obj	9.94582	any	1.28458	5354694	any	Breton_2.8	Breton
nsubj	6.1065	any	-1.11852	5354694	any	Breton_2.8	Breton
obj	9.90852	any	-1.65848	1207773	any	Welsh_2.8	Welsh
nsubj	-5.69229	any	0.66846	1207773	any	Welsh_2.8	Welsh
obj	9.94787	any	-0.2727	4284481	any	French_2.8	French
nsubj	-6.00292	any	1.09936	4284481	any	French_2.8	French
obj	-9.99594	any	1.88863	7153495	any	Breton_2.8	Breton
nsubj	-5.77566	any	-0.57799	7153495	any	Breton_2.8	Breton
obj	-9.99792	any	0.3319	604071	any	Western_Armenian_2.8	Western_Armenian
nsubj	1.25885	any	0.10751	604071	any	Western_Armenian_2.8	Western_Armenian
obj	-10.01179	any	-1.45853	4383640	any	Swedish_2.8	Swedish
nsubj	6.24038	any	0.15615	4383640	any	Swedish_2.8	Swedish
obj	-10.06206	any	-1.13209	5779497	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	4.54984	any	1.91273	5779497	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-9.96329	any	-3.2721	4033930	any	Bambara_2.8	Bambara
nsubj	5.91102	any	-1.21354	4033930	any	Bambara_2.8	Bambara
obj	10.05324	any	-0.25397	521782	any	Korean_2.8	Korean
nsubj	5.51403	any	0.6218	521782	any	Korean_2.8	Korean
obj	-9.97232	any	0.08667	4570190	any	Turkish_2.8	Turkish
nsubj	-5.86383	any	0.26224	4570190	any	Turkish_2.8	Turkish
obj	9.99902	any	0.29639	5779257	any	Maltese_2.8	Maltese
nsubj	-0.86447	any	-0.29477	5779257	any	Maltese_2.8	Maltese
obj	-9.99825	any	1.12271	2575440	any	Manx_2.8	Manx
nsubj	-6.85646	any	-2.99195	2575440	any	Manx_2.8	Manx
obj	-10.00319	any	-0.44356	4073047	any	Thai_2.8	Thai
nsubj	2.40667	any	-0.76248	4073047	any	Thai_2.8	Thai
obj	-10.09762	any	-0.23547	1578381	any	Naija_2.8	Naija
nsubj	4.17344	any	-1.22699	1578381	any	Naija_2.8	Naija
obj	-10.01992	any	0.88699	8050192	any	Icelandic_2.8	Icelandic
nsubj	-5.08725	any	-6.03925	8050192	any	Icelandic_2.8	Icelandic
obj	-10.00679	any	0.82907	9425370	any	Spanish_2.8	Spanish
nsubj	0.80386	any	-0.26532	9425370	any	Spanish_2.8	Spanish
obj	10.00962	any	-0.66807	5744284	any	Polish_2.8	Polish
nsubj	-6.05647	any	1.57243	5744284	any	Polish_2.8	Polish
obj	9.94485	any	1.31087	559047	any	Bulgarian_2.8	Bulgarian
nsubj	6.40368	any	-2.08013	559047	any	Bulgarian_2.8	Bulgarian
obj	10.01985	any	-0.18046	8622687	any	Manx_2.8	Manx
nsubj	-7.12844	any	-2.14217	8622687	any	Manx_2.8	Manx
obj	-9.97733	any	3.29434	5497356	any	Hindi_2.8	Hindi
nsubj	5.54523	any	0.81556	5497356	any	Hindi_2.8	Hindi
obj	9.99991	any	0.72793	9602673	any	Greek_2.8	Greek
nsubj	-1.41664	any	-0.10205	9602673	any	Greek_2.8	Greek
obj	9.9993	any	0.60213	5218484	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-2.68306	any	0.36777	5218484	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	10.0027	any	0.89027	6231001	any	Danish_2.8	Danish
nsubj	-2.76965	any	-1.39672	6231001	any	Danish_2.8	Danish
obj	9.91799	any	1.7914	5088276	any	Irish_2.8	Irish
nsubj	5.6293	any	-0.72445	5088276	any	Irish_2.8	Irish
obj	-10.04917	any	-0.1385	223285	any	Chinese_2.8	Chinese
nsubj	4.97041	any	-1.10367	223285	any	Chinese_2.8	Chinese
obj	-10.00706	any	2.46357	912731	any	Hindi_2.8	Hindi
nsubj	1.83508	any	0.11174	912731	any	Hindi_2.8	Hindi
obj	9.97781	any	0.05054	4368413	any	Estonian_2.8	Estonian
nsubj	-5.26133	any	0.16173	4368413	any	Estonian_2.8	Estonian
obj	10.03471	any	1.1955	651952	any	Icelandic_2.8	Icelandic
nsubj	5.98325	any	-2.60873	651952	any	Icelandic_2.8	Icelandic
obj	10.0164	any	0.60601	4036146	any	Ukrainian_2.8	Ukrainian
nsubj	5.465	any	-2.716	4036146	any	Ukrainian_2.8	Ukrainian
obj	-10.04107	any	1.02333	7440410	any	Vietnamese_2.8	Vietnamese
nsubj	5.99491	any	-0.23717	7440410	any	Vietnamese_2.8	Vietnamese
obj	9.99591	any	2.11673	6353868	any	Urdu_2.8	Urdu
nsubj	-2.42689	any	0.38737	6353868	any	Urdu_2.8	Urdu
obj	-10.0727	any	-0.32314	5122412	any	English_2.8	English
nsubj	5.96395	any	0.43151	5122412	any	English_2.8	English
obj	-10.00159	any	0.60512	8149404	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	2.65478	any	0.30868	8149404	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	-9.99857	any	-0.2237	2305646	any	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	2.4704	any	-0.93317	2305646	any	Komi_Zyrian_2.8	Komi_Zyrian
obj	-10.00459	any	1.00895	8563773	any	Japanese_2.8	Japanese
nsubj	-1.37623	any	1.17511	8563773	any	Japanese_2.8	Japanese
obj	-9.99011	any	1.48656	6942790	any	Polish_2.8	Polish
nsubj	-6.06802	any	-0.61882	6942790	any	Polish_2.8	Polish
obj	-10.00238	any	0.50285	4712263	any	Dutch_2.8	Dutch
nsubj	2.49756	any	-0.15746	4712263	any	Dutch_2.8	Dutch
obj	-10.00128	any	-0.55048	4806397	any	Akkadian_2.8	Akkadian
nsubj	-0.37779	any	-0.40924	4806397	any	Akkadian_2.8	Akkadian
obj	10.00239	any	-0.30255	1659874	any	Gothic_2.8	Gothic
nsubj	-0.9224	any	0.1736	1659874	any	Gothic_2.8	Gothic
obj	10.00959	any	0.01222	111407	any	Turkish_2.8	Turkish
nsubj	-4.60921	any	0.51621	111407	any	Turkish_2.8	Turkish
obj	-9.9998	any	0.21784	4283216	any	Korean_2.8	Korean
nsubj	-1.81919	any	0.39432	4283216	any	Korean_2.8	Korean
obj	-9.96684	any	0.37332	2614859	any	Norwegian_2.8	Norwegian
nsubj	6.40644	any	0.21404	2614859	any	Norwegian_2.8	Norwegian
obj	10.0465	any	-1.1046	8550604	any	Indonesian_2.8	Indonesian
nsubj	-5.98772	any	-0.17358	8550604	any	Indonesian_2.8	Indonesian
obj	9.94413	any	1.11071	9481619	any	Hungarian_2.8	Hungarian
nsubj	5.75623	any	-1.45067	9481619	any	Hungarian_2.8	Hungarian
obj	-9.9678	any	1.80886	7303742	any	Mbya_Guarani_2.8	Mbya_Guarani
nsubj	-5.16242	any	-2.33766	7303742	any	Mbya_Guarani_2.8	Mbya_Guarani
obj	10.03118	any	1.61067	4197917	any	Turkish_2.8	Turkish
nsubj	-5.43118	any	0.4122	4197917	any	Turkish_2.8	Turkish
obj	10.00598	any	2.31976	1688938	any	Norwegian_2.8	Norwegian
nsubj	5.98423	any	-0.57194	1688938	any	Norwegian_2.8	Norwegian
obj	-9.96421	any	3.61344	705360	any	Urdu_2.8	Urdu
nsubj	5.46541	any	1.60577	705360	any	Urdu_2.8	Urdu
obj	-10.00253	any	0.13151	3200876	any	Serbian_2.8	Serbian
nsubj	2.8525	any	0.11755	3200876	any	Serbian_2.8	Serbian
obj	-9.99683	any	-0.13665	250451	any	Turkish_2.8	Turkish
nsubj	1.65682	any	-0.15431	250451	any	Turkish_2.8	Turkish
obj	-9.99697	any	0.68851	1616906	any	Breton_2.8	Breton
nsubj	-2.79155	any	0.57157	1616906	any	Breton_2.8	Breton
obj	10.02821	any	2.4102	2999934	any	German_2.8	German
nsubj	5.93622	any	-0.87321	2999934	any	German_2.8	German
obj	10.03179	any	0.12242	9420710	any	Catalan_2.8	Catalan
nsubj	-6.23844	any	2.00897	9420710	any	Catalan_2.8	Catalan
obj	-9.98461	any	-1.80574	1654315	any	Hungarian_2.8	Hungarian
nsubj	-6.27418	any	2.10467	1654315	any	Hungarian_2.8	Hungarian
obj	-9.99069	any	0.88301	2449740	any	Amharic_2.8	Amharic
nsubj	3.64573	any	-1.16586	2449740	any	Amharic_2.8	Amharic
obj	-9.99757	any	1.50935	5082246	any	Czech_2.8	Czech
nsubj	-4.34312	any	-1.80969	5082246	any	Czech_2.8	Czech
obj	-10.0439	any	-0.13969	6780548	any	Icelandic_2.8	Icelandic
nsubj	6.27299	any	-0.3712	6780548	any	Icelandic_2.8	Icelandic
obj	-9.96996	any	1.52587	8812502	any	Manx_2.8	Manx
nsubj	6.63824	any	-3.61103	8812502	any	Manx_2.8	Manx
obj	10.01826	any	4.59905	3180482	any	Urdu_2.8	Urdu
nsubj	-5.35127	any	1.43081	3180482	any	Urdu_2.8	Urdu
obj	-10.01864	any	-0.95335	8626404	any	Swedish_2.8	Swedish
nsubj	6.02981	any	0.37368	8626404	any	Swedish_2.8	Swedish
obj	-10.00834	any	0.15845	324889	any	Romanian_2.8	Romanian
nsubj	-3.7597	any	-1.33865	324889	any	Romanian_2.8	Romanian
obj	10.03586	any	0.30554	7513842	any	Western_Armenian_2.8	Western_Armenian
nsubj	5.39569	any	0.04621	7513842	any	Western_Armenian_2.8	Western_Armenian
obj	10.00791	any	0.12099	7126901	any	Basque_2.8	Basque
nsubj	-1.97874	any	-0.17367	7126901	any	Basque_2.8	Basque
obj	10.00672	any	-0.53131	2045183	any	Thai_2.8	Thai
nsubj	-2.76877	any	-0.56244	2045183	any	Thai_2.8	Thai
obj	-9.96535	any	2.34199	8395878	any	Persian_2.8	Persian
nsubj	-4.2264	any	-0.16406	8395878	any	Persian_2.8	Persian
obj	-10.00149	any	-0.01027	3616976	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	0.76966	any	0.01212	3616976	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	10.02481	any	-0.75714	3716627	any	Romanian_2.8	Romanian
nsubj	-5.48467	any	1.29157	3716627	any	Romanian_2.8	Romanian
obj	9.99588	any	1.38753	9512727	any	Sanskrit_2.8	Sanskrit
nsubj	6.29083	any	-1.25306	9512727	any	Sanskrit_2.8	Sanskrit
obj	-9.99635	any	0.43154	471371	any	Lithuanian_2.8	Lithuanian
nsubj	1.51401	any	-0.33636	471371	any	Lithuanian_2.8	Lithuanian
