AverageLoss	Counter	DH_Mean_NoPunct	DH_Sigma_NoPunct	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	FileName	Language	Language_	ModelName
10.0	1990000	3.180097	0.4868341	mark	3.1373527	0.40075254	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	3.3701239	0.30227274	nmod	-0.2838203	0.2917568	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	1.725828	0.1790717	nsubj	0.81231076	0.13408783	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	1.901001	0.37975863	nummod	-2.0339243	0.67475176	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	0.7691072	0.15937753	obj	-0.510262	0.17781991	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	0.58631337	0.11058911	obl	0.78165627	0.1290156	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	-0.27301645	0.49196988	orphan	0.8752121	0.57263947	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	0.28356454	0.23681144	parataxis	1.8733364	0.2815882	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	0.023971802	0.9878483	punct	0.007920565	0.99696285	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	-0.109743886	0.6412659	vocative	0.7140618	0.711044	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	-0.24725825	0.25532192	xcomp	-0.7256301	0.39557996	7938085	Armenian_2.6	Armenian	inferRealGrammars.py
10.0	1990000	3.381282	0.23447075	acl	0.43020126	0.18325526	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	0.56061137	0.029250506	advcl	1.5640305	0.06315519	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	1.4902102	0.01568499	advmod	0.19342835	0.055561278	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-0.90756625	0.07288845	amod	-3.8716486	0.15713291	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-3.9909549	0.3310377	appos	1.3249644	0.35154238	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-2.3405628	0.057844322	aux	-2.0279498	0.06092488	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-5.349885	0.42052358	case	-1.0952525	0.8329012	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	2.6484005	0.0950031	cc	4.3829226	0.19517322	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	0.19199903	0.047241617	ccomp	0.13488625	0.13799687	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	5.278855	0.38359818	compound	-5.537091	0.4072125	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-6.264202	0.35177442	conj	3.483661	0.13331492	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-1.2978679	0.09170743	cop	0.11515967	0.08649366	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-0.08133936	0.14803292	csubj	1.6299715	0.23989297	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-3.6839828	0.39834926	dep	-0.48345423	0.94185853	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-0.45442778	0.08537274	det	-1.7784929	0.13274585	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	0.6281907	0.40215224	discourse	1.9055564	0.57343066	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-3.868674	0.46743357	fixed	0.01185565	0.83397686	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-5.463482	0.41309497	flat	-1.481101	0.580824	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	0.7199876	0.086913325	iobj	0.6293309	0.061243847	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-2.4994211	0.37124395	mark	1.1571078	0.39444676	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	2.3396158	0.033465244	nmod	-1.1389099	0.11101772	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	1.4512761	0.054100037	nsubj	1.2164202	0.03323368	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	0.09938844	0.08536743	nummod	-2.4671364	0.17402342	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	1.7994787	0.051133733	obj	-0.45779195	0.04355673	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	1.0408732	0.02373231	obl	0.56293905	0.02730763	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-2.3507056	0.57616794	parataxis	1.7321206	0.39003384	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-0.0011419129	0.9757682	punct	-0.0064180447	1.0227861	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-0.50661755	0.46697316	vocative	2.1928618	0.77478516	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	1.4269819	0.09902733	xcomp	-0.95168245	0.112332046	7303185	Basque_2.6	Basque	inferRealGrammars.py
10.0	1990000	-2.8509657	0.4882921	acl	1.5603737	0.40780857	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	1.1518893	0.2719439	advcl	1.7037879	0.30299476	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	3.3004377	0.2898935	advmod	-0.60612154	0.090321094	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-3.0039659	0.2635535	amod	-1.216384	0.22090587	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-2.519563	0.5490716	appos	1.39202	0.6585166	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	3.1388037	0.40301147	aux	-2.6406353	0.24956329	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	0.8006891	0.044631377	case	0.028916875	0.14526455	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	2.0026765	0.1723301	cc	2.169189	0.19919527	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-3.4803815	0.4407506	ccomp	2.0865433	0.37233123	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	2.479807	0.33226213	compound	-2.385927	0.20094895	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-4.6683044	0.4276824	conj	2.663292	0.18029055	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-2.3612092	0.24521662	cop	0.9271377	0.14836513	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-0.41212523	0.9372037	csubj	0.2862455	0.85126996	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	2.4976008	0.28958303	dep	-1.7346824	0.3976629	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	4.0031867	0.44954363	det	-2.4546893	0.29718396	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	1.8923122	0.49361095	discourse	2.066063	0.46214914	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	0.6678756	0.9197638	dislocated	0.96825695	0.83886236	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-3.4284139	0.4599668	fixed	-0.0067103715	1.0080411	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-3.560521	0.4454912	flat	-2.3368137	0.598589	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	2.9374464	0.37049738	mark	2.486636	0.23573321	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-0.17263497	0.033566367	nmod	-0.6843172	0.060539853	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	4.589418	0.3098631	nsubj	0.42280728	0.058559258	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	1.2058668	0.22696902	nummod	-2.527374	0.34961134	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	2.8865592	0.23375435	obj	-1.1998426	0.09938255	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	1.4286358	0.6760329	obl	-1.3803978	0.5255992	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-0.0016547859	0.8895104	orphan	0.45347205	0.9246999	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-2.917883	0.43423894	parataxis	2.0055692	0.59319854	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-0.019446941	1.0016739	punct	0.010741774	1.006456	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	0.94586897	0.46023595	xcomp	-1.973175	0.46362808	1394140	Kurmanji_2.6	Kurmanji	inferRealGrammars.py
10.0	1990000	-2.555864	0.35760915	acl	0.27257702	0.38207382	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.09884803	0.12397911	advcl	0.8029844	0.11433264	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	1.3113602	0.13497008	advmod	-0.30227458	0.06281687	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.2836926	0.16585842	amod	-2.5673928	0.3594323	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-3.5768075	0.48074982	appos	0.8844959	0.54830754	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	5.119352	0.42002383	case	-1.1520426	0.13577533	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.4624892	0.068015076	cc	2.174326	0.068046115	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-2.9464269	0.34728256	ccomp	1.8421173	0.27301124	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-4.9030886	0.4164007	conj	3.674203	0.119377755	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.47165355	0.091743104	cop	-0.9806007	0.14023061	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-1.5828042	0.6037081	csubj	0.78057474	0.5943798	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	1.3058302	0.09170823	det	-1.9264967	0.1542789	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	0.798561	0.10553495	discourse	-0.0913538	0.10864421	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	1.759058	0.4880051	dislocated	1.5864886	0.41354126	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-2.0809531	0.5861456	expl	-2.1207573	0.60893404	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.6600086	0.8735075	fixed	0.0029127316	0.98868746	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-1.9239758	0.6429185	flat	-1.2723471	0.7557396	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-1.1893092	0.16846567	iobj	-1.3749224	0.14560997	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	4.043955	0.40286854	mark	2.6430473	0.32734907	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-2.4972985	0.18402131	nmod	-2.0108926	0.26915783	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	0.75668603	0.07098157	nsubj	-0.10983266	0.09225225	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	0.42000893	0.33972412	nummod	-1.406571	0.5898809	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.53618693	0.08480759	obj	-1.1277896	0.11980508	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-1.1588544	0.07840304	obl	-0.1875426	0.083433345	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.00017531667	0.489255	orphan	-0.008399488	0.7506262	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-1.3461502	0.4982249	parataxis	1.392445	0.38603094	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	1.6169757	0.34646276	vocative	1.1891403	0.2815865	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-0.88631105	0.14663292	xcomp	-0.5935308	0.17989367	558149	Gothic_2.6	Gothic	inferRealGrammars.py
10.0	1990000	-3.9743028	0.464776	acl	1.1575643	0.27235144	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-1.202281	0.14835683	advcl	2.1257122	0.2515502	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-0.7434662	0.13740364	advmod	-0.2475129	0.14660148	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-2.1239634	0.19070464	amod	-2.9278672	0.27565432	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-2.7037296	0.53669035	appos	0.82131547	0.36817548	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	5.1446605	0.3485083	case	0.8658286	0.17958342	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	4.1307955	0.414596	cc	3.4786115	0.47888064	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-2.6062381	0.36698467	ccomp	2.2323203	0.28725195	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-2.5336235	0.57183665	compound	-2.2662728	0.7416018	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-4.2817745	0.41404298	conj	1.9202206	0.19172695	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	2.9339116	0.32864472	cop	-1.1726484	0.33569396	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-3.3752077	0.49224737	csubj	0.9705782	0.25843	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	1.3373771	0.075275235	det	-2.4069743	0.24501444	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	1.4036405	0.7042908	discourse	0.71647304	0.82633805	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-0.34427986	0.61780953	dislocated	1.8671788	0.5445528	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-3.6211724	0.48502043	fixed	-1.8565629	0.67323935	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-4.4590225	0.42796415	flat	-4.052233	0.48653692	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	1.969879	0.51595914	list	1.9326795	0.66493857	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	4.0062227	0.25176442	mark	-2.0244691	0.1498873	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-1.7535827	0.06213385	nmod	-0.31763944	0.15389968	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-1.6546421	0.14186956	nsubj	-2.5601492	0.14046152	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	2.3073504	0.44581679	nummod	-2.8847063	0.5224348	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-0.46404666	0.09878769	obj	-0.78435314	0.11470039	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-2.0619385	0.10947383	obl	0.38545722	0.0840975	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-0.7374495	0.78085345	orphan	0.37633625	0.7910885	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-1.4012126	0.3052987	parataxis	2.9174583	0.30784482	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	0.014892525	0.9773216	punct	0.0108734	0.9640317	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-0.21265422	0.61425525	vocative	1.3785927	0.6100375	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-3.8861344	0.2981434	xcomp	0.35142836	0.12014789	338335	Irish_2.6	Irish	inferRealGrammars.py
10.0	1990000	-3.433142	0.24825482	acl	2.0668468	0.248613	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-1.3215507	0.16110897	advcl	2.6086104	0.22750223	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	0.400851	0.069035456	advmod	0.1402519	0.12521368	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-1.4586821	0.078853056	amod	-4.545708	0.15374658	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-3.2284575	0.5184902	appos	0.5545424	0.5036353	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	4.6589966	0.3383209	aux	-0.03860906	0.2218641	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	5.9115534	0.37039012	case	-1.4728575	0.11973183	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	4.678691	0.4341987	cc	4.035136	0.4722228	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-2.9872131	0.28229493	ccomp	1.7725981	0.26256397	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-0.67158306	0.7888824	compound	-0.73539644	0.88334346	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-4.79651	0.41255298	conj	3.2171848	0.17327662	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	2.2382004	0.14556102	cop	-0.13209525	0.103737846	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-0.9799038	0.5288019	csubj	1.3961344	0.5826836	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	3.0866938	0.18278721	det	-4.1087623	0.17931919	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	0.32769486	0.95356137	discourse	0.029754002	1.0198165	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-1.3975031	0.37399578	expl	-1.3434697	0.46524617	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-3.384681	0.5020946	fixed	0.010081209	1.017311	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-4.047512	0.44684926	flat	-2.8269851	0.44118175	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-0.42082682	0.90203553	iobj	-0.17693901	0.8524957	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	4.4228272	0.42683834	mark	1.421492	0.30423197	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-1.7606184	0.048905753	nmod	-2.0403738	0.11697718	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-0.7978443	0.05140025	nsubj	-0.816788	0.083000265	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	1.9186025	0.2992993	nummod	-4.8940907	0.43976983	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-1.1942751	0.10140539	obj	-1.3746566	0.15568803	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-2.3220403	0.12746719	obl	1.1513659	0.08724582	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-2.5634398	0.55759805	parataxis	3.8657517	0.530998	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-0.023692027	1.0008827	punct	0.03678095	1.0418031	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	-4.785153	0.36044076	xcomp	2.3694046	0.1895586	9981560	Welsh_2.6	Welsh	inferRealGrammars.py
10.0	1990000	0.48605254	0.12798943	acl	-1.1534163	0.17952633	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-0.071955115	0.096208245	advcl	1.1179477	0.18981335	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	2.022183	0.12431728	advmod	-0.3149268	0.11508723	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	3.1651306	0.24270344	amod	-2.047203	0.1504553	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-2.7692885	0.49442515	appos	0.80956745	0.5662892	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	1.4042885	0.7388641	aux	-1.3772236	0.70034385	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	3.5961614	0.3035907	case	0.89143443	0.22636382	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	3.7595737	0.2713326	cc	2.4180138	0.21031746	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-2.4769537	0.3083745	ccomp	0.7176571	0.42895108	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	0.6302313	0.9151958	compound	-0.010363516	1.0153612	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-5.142921	0.4127922	conj	1.888844	0.18581784	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	2.005282	0.2377643	cop	-1.165689	0.21215594	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	0.9639481	0.31208545	csubj	-0.4927965	0.25663826	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	0.21127693	0.41034734	dep	1.0903025	0.626659	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	3.1225502	0.2862534	det	-0.9073833	0.20633706	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	1.0256659	0.7856563	discourse	0.95685506	0.8397726	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-2.110697	0.60019475	fixed	0.0034028064	1.013914	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-3.0146368	0.56158084	flat	-0.45933148	0.44806197	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-1.0475016	0.43648618	iobj	-1.11033	0.5284338	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	3.9431982	0.37325108	mark	2.818583	0.22594865	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	1.0982229	0.06315354	nmod	-2.602588	0.14358328	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	1.0968081	0.10284737	nsubj	0.4135393	0.10615369	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	2.0926027	0.2626886	nummod	-1.3679821	0.34642565	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-0.732596	0.084522046	obj	-0.6881118	0.12142843	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-0.29922265	0.047863714	obl	-0.27815706	0.10904583	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-0.34451696	1.0260173	orphan	-0.0010893618	0.9724094	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	0.3959678	0.1573816	parataxis	1.8436284	0.20933849	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-0.020395836	0.96192443	punct	0.0102935005	1.0205175	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-2.5411112	0.22898366	xcomp	-0.8274724	0.31217533	3619530	Lithuanian_2.6	Lithuanian	inferRealGrammars.py
10.0	1990000	-2.0115542	0.17831275	acl	1.2338665	0.17192473	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	0.369405	0.04124227	advcl	-0.25620538	0.055304017	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	1.2677335	0.034618128	advmod	-0.4121087	0.061338983	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-0.2880582	0.08241005	amod	-0.79635084	0.14204033	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-3.9264014	0.47401768	appos	1.4333713	0.31882498	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-0.5648046	0.6926721	aux	-1.2027172	0.68454295	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	4.385202	0.17479147	case	1.3135432	0.104238294	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-1.9484317	0.047983054	cc	0.7082798	0.06623547	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-1.9974804	0.19009468	ccomp	0.08250264	0.16636884	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-5.8057933	0.37237507	conj	2.3828902	0.064759485	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-0.41078544	0.096903145	cop	-0.6214887	0.06635693	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
10.0	1990000	-1.0029365	0.20710741	csubj	0.03897545	0.28128242	9996719	Ancient_Greek_2.6	Ancient_Greek	inferRealGrammars.py
